Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,SalePrice_log
-1.7196368916966782,-0.9925958749972768,0.06128506113503774,0.28046081024934727,-0.01877496937424822,-0.06725371171123777,-0.5067184252539721,0.715725650606787,0.4666814529550413,-0.5660393675765791,3,3,4,3,0,0,-0.9718237426343939,0,-0.2939182393505505,0.4637997946761675,-0.6552002413499203,4,-1.012081126128615,1.2993571259070464,-0.10100493596546713,0.30728651916312816,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,3,0.35416673338464155,8,0.6185183669735254,3,0.5970610358309689,3,0.3065894971646573,-0.1526803667546248,3,3,2,0.5006183675229806,0.5404703583653022,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-0.8165133178048775,1.6784989953969243,175900,0.13913951789264983
-1.7184546043871585,-0.9925841102063083,-0.8770048363210593,-0.04782655524626435,-0.275163325319127,-0.06725371171123777,1.2928997395874087,0.6826570850038177,1.089981587709332,-0.5660393675765791,3,4,4,3,0,4,1.0811482183706196,0,-0.2939182393505505,-0.7425345812703631,0.2642802168897979,5,0.07003736509543515,-0.7831853135907442,-0.10100493596546713,-0.618671254340516,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,3,-0.2816840808414617,8,-0.9251433155072492,0,0.556774815423251,3,0.3065894971646573,-0.24571522717556102,3,3,2,3.0809572047079157,-0.3932519122707582,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0.7935836182850489,-1.184969196623342,1.6784989953969243,185000,0.2629139954028718
-1.7172723170776385,-0.9925798176474414,0.06128506113503774,-0.28231753060027265,-0.22160100541381075,-0.06725371171123777,-0.5067184252539721,0.8810684786216327,0.6584661098025154,-0.5660393675765791,3,3,4,3,0,0,-0.9718237426343939,0,-0.2939182393505505,0.5229784621754313,-0.5961718662530495,4,-0.9457248035535551,0.7950643378672226,-0.10100493596546713,-0.06863650854134275,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,3,0.35416673338464155,8,0.6185183669735254,4,0.7984921378695584,3,0.3065894971646573,-0.37131228874382494,3,3,2,-0.7420601522255925,0.40708146256015076,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-0.4480574389864128,1.6784989953969243,180400,0.2011270407567074
-1.7160900297681185,-0.9925056252719651,-0.8770048363210593,0.7494427609573638,0.003563818074414487,0.6415713793460515,-0.5067184252539721,0.6165199537978795,0.27489679610756723,-0.5660393675765791,3,3,4,3,3,5,0.4268320211732998,0,-0.2939182393505505,0.2361895350636146,0.5639627366123727,4,0.4630709680400193,-0.7831853135907442,-0.10100493596546713,-0.3139757476747869,1.084375647541021,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,-1.0322337590172566,-0.2072914450684739,4,-0.9175348950675649,8,0.6185183669735254,1,0.4762023746078152,1,0.3065894971646573,0.1543346726344647,3,3,2,0.7776486107790319,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-1.5534250754418066,1.6784989953969243,171500,0.07697672467861093
-1.7149077424585988,-0.992494231442874,1.4687199073191832,-0.04782655524626435,-0.42239624259440395,1.3503964704033409,-0.5067184252539721,0.45117712578303365,0.035165975048224635,-0.5660393675765791,4,3,4,3,2,5,-0.163809109853811,3,6.32886370653385,-1.2728664861676113,0.9907832950051308,3,0.8739697347548119,-0.7831853135907442,-0.10100493596546713,0.004569554748475267,1.084375647541021,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,-2.240561731019079,-0.2072914450684739,4,-1.5533857092936683,8,-0.9251433155072492,0,0.27477127256922573,2,0.3065894971646573,0.25667301909749457,3,3,2,-0.7420601522255925,0.09584070568146395,-0.3588380041723937,-0.1031343162481333,2.211177261282855,-0.06303104887737992,0,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,212000,0.5972082667785682
-1.7137254551490788,-0.992314685894221,0.06128506113503774,-1.032688651733099,5.50296712816338,1.3503964704033409,-0.5067184252539721,1.0464113066364784,0.898196930861858,2.8101437103354177,5,3,4,3,3,4,2.137276040021327,0,-0.2939182393505505,-0.7402584786742376,1.3585754783010182,5,1.353776990297551,2.926635242868885,-0.10100493596546713,3.520439134910816,1.084375647541021,-0.24922024328289993,2.5928494795997796,1.2346749066112308,1.3844221849863885,-0.2072914450684739,5,3.5334208045151576,5,0.6185183669735254,4,0.9999232399081479,3,1.621827017944226,1.7126685846851464,3,3,2,3.239260200854231,-0.17093708592883902,-0.3588380041723937,-0.1031343162481333,3.459443103747262,-0.06303104887737992,0,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,538000,2.882450727442165
-1.712543167839559,-0.9922671762766392,-0.17328741322898653,3.891621830701075,0.2520828284407871,1.3503964704033409,1.2928997395874087,0.5503828225919412,0.994089259285595,-0.5660393675765791,4,3,4,3,2,5,-0.03426328557648929,0,-0.2939182393505505,-0.9724209434790415,-1.118345953648445,4,-0.20304442396346425,0.7857255825331518,-0.10100493596546713,0.4992051175175159,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,1.3844221849863885,-0.2072914450684739,3,0.9900175476107448,8,-0.9251433155072492,0,0.39562993379237943,2,0.3065894971646573,0.08921027033980936,3,3,2,1.8303635351520269,-0.5266408080759096,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,164000,-0.03275329149880249
-1.711360880530039,-0.9920924267351152,-0.8770048363210593,0.8901373461697688,0.15815838121345527,2.05922156146063,-3.2061456725160435,1.2778912658572625,1.2338200803449375,1.3936025516094888,4,3,5,3,2,5,2.200951106191536,0,-0.2939182393505505,-0.3373883191600188,1.8262618348377637,5,1.7774365882767782,-0.7831853135907442,-0.10100493596546713,0.7049735116294368,1.084375647541021,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,-2.240561731019079,-0.2072914450684739,5,0.9900175476107448,8,0.6185183669735254,5,1.2819267827621732,3,1.621827017944226,1.6801063835378187,3,3,2,0.15235177600108749,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,394432,2.1207327220816623
-1.7101785932205191,-0.9919962946143194,-0.8770048363210593,3.328843489851455,1.1410650289546145,-1.4849038938258163,-0.5067184252539721,-0.6731541047179176,-1.595003608155305,-0.5660393675765791,3,3,3,3,0,1,-0.7083407102059429,0,-0.2939182393505505,0.42055384534978246,-0.42589770731976834,5,-0.7543123345870368,-0.7831853135907442,-0.10100493596546713,-1.2577404014381164,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,3,-1.5533857092936683,8,-0.9251433155072492,0,-1.0949602212931828,1,0.3065894971646573,-0.3387500875964972,3,3,2,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,141000,-0.4035512500451246
-1.7089963059109994,-0.9918587207523645,-0.8770048363210593,0.7494427609573638,0.3842116792024796,-0.06725371171123777,0.39309065716671826,0.21969716656224958,0.1790044676838302,0.10023888494668397,3,3,4,3,0,4,0.7627728875195747,2,0.6699330617022686,0.0677579429503254,1.1133806894370932,3,2.3312566651532376,-0.7831853135907442,-0.10100493596546713,1.1343171801129641,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,3,0.35416673338464155,7,2.1621800494542995,3,-0.007232270284799554,1,0.3065894971646573,0.12642421450818384,3,3,2,2.020327130527605,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-1.5534250754418066,1.6784989953969243,210000,0.5739484830211941
-1.7078140186014794,-0.991561792266797,-0.8770048363210593,1.687406662373397,0.2034705807542086,-0.06725371171123777,0.39309065716671826,0.18662860095928044,-0.3484033386467235,2.121469550164314,3,3,4,3,0,3,0.5761390728827553,0,-0.2939182393505505,1.3196143708193666,1.7990179694084387,5,1.7468105932421352,-0.7831853135907442,-0.10100493596546713,0.6812310046165229,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,3,0.35416673338464155,8,0.6185183669735254,3,-0.04751849069251745,2,0.3065894971646573,0.34040439347633716,3,3,2,-0.7420601522255925,1.1036679184314975,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-1.9218809542602713,1.6784989953969243,190000,0.32835486968884353
-1.7066317312919594,-0.9915614742994735,0.6477162470450983,0.7494427609573638,0.06055311105424151,0.6415713793460515,0.39309065716671826,0.08742290415037297,-0.49224183128232907,-0.1125222377078034,3,3,4,3,3,5,0.9713636215254318,1,0.6994990525321096,-1.2728664861676113,0.003193173192100165,3,0.034307037555018405,-0.7831853135907442,-0.10100493596546713,-0.6463708458555822,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,4,-0.2816840808414617,8,2.1621800494542995,3,-0.16837715191567115,2,0.3065894971646573,0.25667301909749457,3,3,2,-0.7420601522255925,1.0740259415859081,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-1.9218809542602713,1.6784989953969243,170000,0.05541975378507588
-1.7054494439824397,-0.9915094336475322,0.06128506113503774,-0.04782655524626435,-0.3360872910882072,0.6415713793460515,-0.5067184252539721,0.947205609827571,0.7543584382262524,-0.5660393675765791,4,3,4,3,0,5,0.19848005973530902,0,-0.2939182393505505,-0.6332816566563376,-0.5394138132752891,5,-0.8819206472313824,1.22464708323448,-0.10100493596546713,0.3448788219335752,1.084375647541021,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,4,0.35416673338464155,8,-0.9251433155072492,0,0.8790645786849942,2,0.3065894971646573,0.884658326938814,3,3,2,-0.7420601522255925,0.7183222194388376,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-1.9218809542602713,1.6784989953969243,216000,0.6430766859183012
-1.7042671566729197,-0.9913282982622619,-0.8770048363210593,-0.04782655524626435,0.138738867124561,-0.06725371171123777,1.2928997395874087,-0.044851358261503646,-0.6840264881298032,0.4417764765762558,3,3,3,3,0,4,0.2972861968959781,0,-0.2939182393505505,-0.3032467802181359,-0.10805261064431018,5,-0.39700905918286944,-0.7831853135907442,-0.10100493596546713,-0.9807444862874537,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,3,-0.9175348950675649,8,0.6185183669735254,3,-0.32952203354654275,3,0.3065894971646573,0.03338935408724763,3,3,2,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,1.1467859769536275,-1.184969196623342,1.6784989953969243,149000,-0.26813021481534777
-1.7030848693633998,-0.9913280332894924,-0.8770048363210593,-0.04782655524626435,0.3032335747010773,-0.776078802768527,0.39309065716671826,-0.011782792658534495,1.1379277519212005,-0.5660393675765791,3,3,3,3,0,5,0.6398141390529644,0,-0.2939182393505505,-0.4898871931004293,0.059951226169860546,5,-0.20814875646923806,-0.7831853135907442,-0.10100493596546713,-0.8343323597078176,1.084375647541021,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,3,-0.2816840808414617,8,0.6185183669735254,2,-0.28923581313882485,3,0.3065894971646573,0.12642421450818384,3,3,2,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-0.8165133178048775,1.6784989953969243,149900,-0.25335268188758436
-1.70190258205388,-0.9913239527088411,-0.8770048363210593,-0.18852114045866933,-0.21550860883690276,-0.776078802768527,0.39309065716671826,-0.11098848946744196,-0.7799188165535402,-0.5660393675765791,3,3,3,3,0,3,0.7298375084660184,0,-0.2939182393505505,-0.6332816566563376,0.01000413954943141,5,-0.2642964140327501,-0.7831853135907442,-0.10100493596546713,-0.8778602892314933,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,3,-0.2816840808414617,8,0.6185183669735254,2,-0.41009447436197854,1,-1.0086480236149116,-0.785317417616991,3,3,2,-0.7420601522255925,0.5552913467880969,2.510418415046592,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,0.2888543186505165,1.6784989953969243,142000,-0.3862092478206179
-1.70072029474436,-0.9913181233079109,-0.8770048363210593,0.045969834895338964,-0.22185485527118193,-1.4849038938258163,-0.5067184252539721,-0.044851358261503646,-0.6840264881298032,-0.5660393675765791,3,3,3,3,0,4,0.7935125746362274,2,0.16731121759497028,-1.2728664861676113,-0.38503190917578084,3,-0.7083733420350725,-0.7831853135907442,-0.10100493596546713,-1.2221266409187455,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,3,-1.5533857092936683,8,-0.9251433155072492,0,-0.32952203354654275,3,0.3065894971646573,0.24271779003435412,3,3,2,1.157575801530188,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-0.8165133178048775,1.6784989953969243,126000,-0.6795589516372306
-1.69953800743484,-0.991206993728358,-0.8770048363210593,0.045969834895338964,0.044687494968543566,-1.4849038938258163,-0.5067184252539721,-0.011782792658534495,-0.6360803239179347,-0.5660393675765791,3,3,3,3,0,4,-0.0232848258919705,0,-0.2939182393505505,-0.2895901646413827,-0.42589770731976834,3,-0.7543123345870368,-0.7831853135907442,-0.10100493596546713,-1.2577404014381164,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,3,-0.9175348950675649,8,0.6185183669735254,1,0.03305395012291834,0,-2.3238855443944804,-2.1994472960152214,0,0,2,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-0.8165133178048775,1.6784989953969243,115000,-0.9037203509900952
-1.6983557201253203,-0.9911956528938208,1.4687199073191832,-2.017550748219934,-0.5444980239899354,0.6415713793460515,-0.5067184252539721,0.9141370442246018,0.7064122740143839,-0.5660393675765791,4,3,4,3,0,5,1.3358484830514554,3,-0.2939182393505505,-0.467126167139174,0.8023465591189664,5,0.4528623030284717,-0.7831853135907442,-0.10100493596546713,-0.32188991667909156,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,4,-0.9175348950675649,8,0.6185183669735254,2,0.8387783582772763,3,0.3065894971646573,0.17759338773969877,3,3,2,0.8647152586595052,0.3033345436005885,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,184000,0.24961376152378162
-1.6971734328158004,-0.9910687309372023,2.40700980477528,-2.2520417235739423,-1.0747903760383035,-0.06725371171123777,-0.5067184252539721,-0.011782792658534495,-0.6360803239179347,2.2558449960513585,3,3,3,3,0,2,-0.6292958004774076,0,-0.2939182393505505,-0.5285809372345633,-1.2908904347008365,3,-1.7266876769369497,0.39349785850217783,-0.10100493596546713,-1.0143797045557486,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,-1.0322337590172566,-0.2072914450684739,3,-0.9175348950675649,8,-0.9251433155072492,0,-0.28923581313882485,1,-1.0086480236149116,-0.9713871384588635,3,3,2,1.4346060447862394,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-1.5534250754418066,1.6784989953969243,96000,-1.3468511306895623
-1.6959911455062806,-0.9910679360188935,2.40700980477528,-2.2520417235739423,-1.0747903760383035,-0.776078802768527,-0.5067184252539721,-0.011782792658534495,-0.6360803239179347,2.1886572731078364,3,3,3,3,0,2,-0.31311616156326655,0,-0.2939182393505505,-0.7607434020393673,-1.195536905698199,3,-1.6194966943156994,0.5405832550137931,-0.10100493596546713,-0.8066327681927514,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,3,-0.2816840808414617,8,-0.9251433155072492,0,0.7582059174618405,1,-1.0086480236149116,-0.7108895292802421,3,3,2,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-1.184969196623342,1.6784989953969243,105500,-1.115296610231125
-1.6948088581967606,-0.9910675120624622,2.40700980477528,-2.2520417235739423,-1.0747903760383035,-0.06725371171123777,-0.5067184252539721,-0.011782792658534495,-0.6360803239179347,1.5671708358802547,3,3,3,3,0,0,-0.9718237426343939,0,-0.2939182393505505,-0.07791262320170847,-1.195536905698199,3,-1.6194966943156994,0.5405832550137931,-0.10100493596546713,-0.8066327681927514,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,3,-0.2816840808414617,8,-0.9251433155072492,0,-0.28923581313882485,1,-1.0086480236149116,-0.9713871384588635,3,3,2,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,-0.08942227838639759,-1.184969196623342,1.6784989953969243,88000,-1.5603660635398842
